Sensor_3Test_3_times
1;0.015555381774902344
2;0.056125640869140625
3;0.06448030471801758
4;0.05620217323303223
5;0.06322884559631348
6;0.06533479690551758
7;0.0644526481628418
8;0.06273269653320312
9;0.06844925880432129
10;0.06705999374389648
11;0.05981254577636719
12;0.06218314170837402
13;0.06244611740112305
14;0.06934404373168945
15;0.06180977821350098
16;0.06595778465270996
17;0.06479382514953613
18;0.06108212471008301
19;0.06232023239135742
20;0.05791425704956055
21;0.06087327003479004
22;0.061660051345825195
23;0.06475543975830078
24;0.0945746898651123
25;0.11763548851013184
26;0.07522296905517578
27;0.07627534866333008
28;0.06221580505371094
29;0.0773475170135498
30;0.07367897033691406
31;0.07859921455383301
32;0.060150861740112305
33;0.06501579284667969
34;0.06704235076904297
35;0.0717165470123291
36;0.060965538024902344
37;0.07003378868103027
38;0.06129264831542969
39;0.060834407806396484
40;0.07050728797912598
41;0.06226348876953125
42;0.06288909912109375
43;0.0613713264465332
44;0.06369614601135254
45;0.0602724552154541
46;0.06770682334899902
47;0.06156349182128906
48;0.07227945327758789
49;0.06173133850097656
50;0.06474876403808594
51;0.06073307991027832
52;0.060452938079833984
53;0.0652153491973877
54;0.061635494232177734
55;0.057836055755615234
56;0.06900501251220703
57;0.05540823936462402
58;0.06079983711242676
59;0.06159067153930664
60;0.061049461364746094
61;0.07438135147094727
62;0.07164359092712402
63;0.059751272201538086
64;0.06925177574157715
65;0.06424570083618164
66;0.06102132797241211
67;0.06864261627197266
68;0.06735634803771973
69;0.06705403327941895
70;0.06942224502563477
71;0.06511139869689941
72;0.0641627311706543
73;0.06402015686035156
74;0.05864405632019043
75;0.06421422958374023
76;0.06134676933288574
77;0.06517481803894043
78;0.059744834899902344
79;0.06198382377624512
80;0.06195974349975586
81;0.07968497276306152
82;0.1086111068725586
83;0.12259149551391602
84;0.15341877937316895
85;0.1299576759338379
86;0.12669110298156738
87;0.17029237747192383
88;0.15494370460510254
89;0.14490389823913574
90;0.1251533031463623
91;0.1394507884979248
92;0.12668299674987793
93;0.1257190704345703
94;0.1217050552368164
95;0.13558387756347656
96;0.1087501049041748
97;0.1263284683227539
98;0.1483755111694336
99;0.12322282791137695
100;0.15334010124206543
101;0.19634437561035156
102;0.1514296531677246
103;0.14159059524536133
104;0.13194704055786133
105;0.1629502773284912
106;0.1965956687927246
107;0.12959027290344238
108;0.13136005401611328
109;0.1163785457611084
110;0.1293041706085205
111;0.17791295051574707
112;0.20214271545410156
113;0.1406097412109375
114;0.13682889938354492
115;0.1187129020690918
116;0.13602995872497559
117;0.12648582458496094
118;0.09431695938110352
119;0.1400284767150879
120;0.1483778953552246
121;0.11499238014221191
122;0.11641550064086914
123;0.12472891807556152
124;0.13269591331481934
125;0.13097190856933594
126;0.12385988235473633
127;0.10538077354431152
128;0.1313951015472412
129;0.12340092658996582
130;0.15848827362060547
131;0.12845540046691895
132;0.14401555061340332
133;0.20882606506347656
134;0.24958276748657227
135;0.14812636375427246
136;0.14025235176086426
137;0.1594529151916504
138;0.14228320121765137
139;0.2064344882965088
140;0.16955804824829102
141;0.14794659614562988
142;0.18880271911621094
143;0.12465286254882812
144;0.14042997360229492
145;0.14229321479797363
146;0.13769841194152832
147;0.14740729331970215
148;0.11313223838806152
149;0.09560871124267578
150;0.08425140380859375
151;0.07173418998718262
152;0.07835125923156738
153;0.06995439529418945
154;0.06980657577514648
155;0.05946612358093262
156;0.061643123626708984
157;0.06672883033752441
158;0.06963276863098145
159;0.07231712341308594
160;0.12462639808654785
161;0.1561892032623291
162;0.2224104404449463
163;0.21404695510864258
164;0.15862321853637695
165;0.16056132316589355
166;0.1379079818725586
167;0.13114666938781738
168;0.1318352222442627
169;0.1783449649810791
170;0.17360162734985352
171;0.18746733665466309
172;0.1829547882080078
173;0.15987610816955566
174;0.12835431098937988
175;0.14455270767211914
176;0.2209479808807373
177;0.23399996757507324
178;0.12159371376037598
179;0.14044404029846191
180;0.12157869338989258
181;0.1470623016357422
182;0.15326571464538574
183;0.17439556121826172
184;0.12230372428894043
185;0.15608882904052734
186;0.14408421516418457
187;0.15778708457946777
188;0.12871956825256348
189;0.1586296558380127
190;0.24004316329956055
191;0.21772432327270508
192;0.24261927604675293
193;0.2066783905029297
194;0.19884896278381348
195;0.18869996070861816
196;0.13558697700500488
197;0.11287260055541992
198;0.11976981163024902
199;0.13808417320251465
200;0.19975614547729492
201;0.160630464553833
202;0.11992478370666504
203;0.1444857120513916
204;0.16298580169677734
205;0.17331790924072266
206;0.14366650581359863
207;0.14495277404785156
208;0.13251614570617676
209;0.14083337783813477
210;0.17978405952453613
211;0.13532590866088867
212;0.15122509002685547
213;0.15700435638427734
214;0.16349434852600098
215;0.15655875205993652
216;0.13797545433044434
217;0.19634103775024414
218;0.12784862518310547
219;0.13498234748840332
220;0.16703104972839355
221;0.14371275901794434
222;0.1292576789855957
223;0.12065720558166504
224;0.12353658676147461
225;0.14208197593688965
226;0.1573936939239502
227;0.2653522491455078
228;0.17008495330810547
229;0.1675565242767334
230;0.17719578742980957
231;0.15978050231933594
232;0.1338033676147461
233;0.20654797554016113
234;0.14659643173217773
235;0.17932724952697754
236;0.18027710914611816
237;0.17505836486816406
238;0.15953803062438965
239;0.18535089492797852
240;0.19535112380981445
241;0.21126532554626465
242;0.22797632217407227
243;0.14910197257995605
244;0.15110445022583008
245;0.19047784805297852
246;0.20215225219726562
247;0.13425230979919434
248;0.13660383224487305
249;0.1965487003326416
250;0.16288542747497559
251;0.21115899085998535
252;0.17618918418884277
253;0.14351463317871094
254;0.1523885726928711
255;0.14917564392089844
256;0.19188785552978516
257;0.19977307319641113
258;0.1762075424194336
259;0.13117742538452148
260;0.12898969650268555
261;0.18486356735229492
262;0.21821999549865723
263;0.19526052474975586
264;0.17131757736206055
265;0.18983054161071777
266;0.21505212783813477
267;0.20331621170043945
268;0.2251296043395996
269;0.14760303497314453
270;0.13028621673583984
271;0.20548415184020996
272;0.20726561546325684
273;0.14554095268249512
274;0.13421392440795898
275;0.1474137306213379
276;0.13755321502685547
277;0.1325058937072754
278;0.12281012535095215
279;0.15374374389648438
280;0.15776610374450684
281;0.1576859951019287
282;0.1200265884399414
283;0.09087395668029785
284;0.08315587043762207
285;0.07770609855651855
286;0.07556676864624023
287;0.07487273216247559
288;0.06924700736999512
289;0.0664205551147461
290;0.06393647193908691
291;0.07122230529785156
292;0.05965590476989746
293;0.06005716323852539
294;0.06663084030151367
295;0.061927080154418945
296;0.05331921577453613
297;0.06299686431884766
298;0.06071972846984863
299;0.06808829307556152
300;0.06940102577209473
301;0.07267284393310547
302;0.07151579856872559
303;0.05833911895751953
304;0.06007862091064453
305;0.06825804710388184
306;0.060124874114990234
